2010448,"BASE DE CHÃO REGULÁVEL PARA MOTOR DZ UNIVERSAL EX",UNIDADE,UN,"AGL MOTORES","15,00","0,00","0,00","0,00","0,00"
1301025,"BASE ELETROIMA AL150 AVULSA - PRETA",UNIDADE,UN,"AGL ELETRONICOS","29,00","0,00","0,00","0,00","0,00"
1301194,"BASE ELETROIMA AL150 AVULSA - PRETA COM SENSOR",UNIDADE,UN,"AGL ELETRONICOS","10,00","0,00","0,00","0,00","0,00"
1301201,"BASE ELETROIMA AL600 AVULSA - CINZA",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1205011,"BATENTE FECHADURA PV200R1I / PV200F1I",UNIDADE,UN,"AGL ELETRONICOS","20,00","0,00","0,00","0,00","0,00"
1007093,"BATENTE FECHADURA ULTRA PRETA",UNIDADE,UN,"AGL ELETRONICOS","3,00","0,00","0,00","0,00","0,00"
2010192,"BATERIA CONTROLE REMOTO",UNIDADE,UN,"AGL MOTORES","1,00","0,00","0,00","0,00","0,00"
1303002,"BATERIA NOBREAK 12V - 2A",UNIDADE,UN,"AGL ELETRONICOS","60,00","0,00","0,00","0,00","0,00"
1303007,"BATERIA 12V - 7A",UNIDADE,UN,"AGL ELETRONICOS","80,00","0,00","0,00","0,00","0,00"
8001046,"BLUSA POLO C/ LOGO AGL MASCULINA TAM: G",UN,UN,"AGL ELETRONICOS","5,00","0,00","0,00","0,00","0,00"
8001047,"BLUSA POLO C/ LOGO AGL MASCULINA TAM: GG",UN,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1007008,"BOBINA FECH. ELETRICA 110V",UNIDADE,UN,"AGL ELETRONICOS","515,00","0,00","0,00","0,00","0,00"
1007007,"BOBINA FECH. ELETRICA 12V",UNIDADE,UN,"AGL ELETRONICOS","314,00","0,00","0,00","0,00","0,00"
102574,"BOBINA TUBULAR PEBD LEITOSA LISA P/ ACIONAMENTO DE MOTORES (15X0,45)",QUILOGRAMA,KG,,"0,48","0,00","0,00","0,00","0,00"
102575,"BOBINA TUBULAR PEBD LEITOSA LISA P/ ACIONAMENTO DE MOTORES (25X0,45)",QUILOGRAMA,KG,,"0,80","0,00","0,00","0,00","0,00"
1110408,"BORNES DE CONEXÃO INTERNA E EXTERNA DO VP4 E VP7",UNIDADE,UN,"AGL ELETRONICOS","3,00","0,00","0,00","0,00","0,00"
1007065,"BOTÃO ABERTURA MANUAL FECHADURA RX100/ RX200/ RX500 PRETO",UNIDADE,UN,"AGL ELETRONICOS","118,00","0,00","0,00","0,00","0,00"
1110287,"BOTÃO DE MEMBRANA S100 / VP4",UNIDADE,UN,"AGL ELETRONICOS","2,00","0,00","0,00","0,00","0,00"
1203004,"BOTOEIRA DUPLA - BT-D",UNIDADE,UN,"AGL ELETRONICOS","102,00","0,00","0,00","0,00","0,00"
1203055,"BOTOEIRA DUPLA BT-D 433 SEM FIO",UNIDADE,UN,"AGL ELETRONICOS","17,00","0,00","0,00","0,00","0,00"
1203036,"BOTOEIRA INOX DE EMBUTIR",UNIDADE,UN,"AGL ELETRONICOS","874,00","0,00","0,00","0,00","0,00"
1203025,"BOTOEIRA INOX SOBREPOR",UNIDADE,UN,"AGL ELETRONICOS","2.116,00","0,00","0,00","0,00","0,00"
1203003,"BOTOEIRA SIMPLES BT-S",UNIDADE,UN,"AGL ELETRONICOS","1.104,00","0,00","0,00","0,00","0,00"
1203040,"BOTOEIRA SIMPLES BT-S SP- LOOK",UNIDADE,UN,"AGL ELETRONICOS","47,00","0,00","0,00","0,00","0,00"
1203054,"BOTOEIRA SIMPLES BT-S 433 SEM FIO",UNIDADE,UN,"AGL ELETRONICOS","50,00","0,00","0,00","0,00","0,00"
1203074,"BOTOEIRA SIMPLES BT-S 433 SEM FIO EX",UNIDADE,UN,"AGL ELETRONICOS","10,00","0,00","0,00","0,00","0,00"
1203005,"BOTOEIRA TEMPORIZADA 12V - BT-T",UNIDADE,UN,"AGL ELETRONICOS","152,00","0,00","0,00","0,00","0,00"
