"Column1","Column2","Column3","Column4","Column5"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","813546","BUCHA DO EIXO DO FIM DE CURSO PIVO ROBÔ - ZINCADO","1"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","804553","CAME DE FIM DE CURSO DO PIVO ROBÔ","2"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","813548","CHAPA DE FIXAÇÃO DA PIVO ROBÔ - ZINCADO","1"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","813542","CHAPA EM U DO FIM DE CURSO PIVO ROBÔ - ZINCADA","1"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","813545","EIXO DA CHAPA EM U DO FIM DE CURSO PIVO ROBÔ - ZINCADO","1"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","811895","EMBALAGEM PARA MOTOR PIVO ROBÔ AGL","1"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","813549","JUNÇÃO POSICIONADORA PIVO ROBÔ - ZINCADO","2"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","811896","MANUAL DE INSTAÇÃO PIVO ROBÔ","1"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","813556","ARRUELA DA BUCHA DE REDUÇÃO DA PIVO ROBÔ - ZINCADO","1"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","401035","ARRUELA LISA M10 ZI","4"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","401201","PORCA PARLOCK MA 8MM ZB","8"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","916312","RODA ALUMÍNIO 8"" COM PNEU MACIÇO 12"" PARA EIXO DE 1"" SEM ROLAMENTO","1"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","401131","PARAF. SEXT. INTER. CC. M8-1,25 -20MM OXI","8"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","813555","BRAÇO ARTICULADO DO PIVO ROBÔ - ZINCADO","1"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","103141","CABO CONECTOR TERMINAL WHITE WIRE BLK-PH-4P L350 WITH L15 RED/BLACK BOX (BLK-PH-4P L315 WITH L15)","2"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","102806","MICRO CHAVE NS0-040D PARA BV CORRENTE","2"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","103131","CABO CONECTOR TERMINAL WHITE WIRE BLK-PH-3P L500 BOX (BLK-PH-3P L500)","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","101311","CAPACITOR FIXO C/DIELETRICO DE POLIPROPILENO BIORIENTADO P/MOTORES CMRW CANECA PLASTICA 50uf 250V 50","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","103064","CONECTOR FÊMEA EC601V-5.08-3P GREEN BAG/BULK (EC601V-5.08-3P)","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","103130","CABO CONECTOR TERMINAL WHITE WIRE BLK-PH-3P L180 BOX (BLK-PH-3P L180)","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","208003","IMÃ DE FERRITE - B40X20X10MM","2"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","208006","ANEL ENCODER - ROUND MAGNET","1"
