"Column1","Column2","Column3","Column4","Column5"
"2004028","CREMALHEIRA RESIDENCIAL 1 METRO GOMO ALUM MOD 4 KRIPT","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","0,021"
"2004046","CREMALHEIRA RESIDENCIAL 1 METRO GOMO PLÁSTICO MOD 4 KRIPT","401163","PARAFUSO PLASTIC PAN PHS 5 X 12MM ZI","12"
"2004046","CREMALHEIRA RESIDENCIAL 1 METRO GOMO PLÁSTICO MOD 4 KRIPT","201066","ROLO ZINCADO 1,25X50 NBR-7008-ZC","0,424"
"2004046","CREMALHEIRA RESIDENCIAL 1 METRO GOMO PLÁSTICO MOD 4 KRIPT","811276","ETIQUETA ADES. COUCHE 40MM X 25MM X 02 CAR","1"
"2004046","CREMALHEIRA RESIDENCIAL 1 METRO GOMO PLÁSTICO MOD 4 KRIPT","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","0,0222"
"2004058","CREMALHEIRA RESIDENCIAL 0,5 METRO GOMO ALUM MOD 4 KRIPT","813146","GOMO 25CM P/ CREMALHEIRA ALUMÍNIO","2"
"2004058","CREMALHEIRA RESIDENCIAL 0,5 METRO GOMO ALUM MOD 4 KRIPT","401007","PARAFUSO 4.8 X 13 A/A PN. PH - ZI","6"
"2004058","CREMALHEIRA RESIDENCIAL 0,5 METRO GOMO ALUM MOD 4 KRIPT","201066","ROLO ZINCADO 1,25X50 NBR-7008-ZC","0,212"
"2004058","CREMALHEIRA RESIDENCIAL 0,5 METRO GOMO ALUM MOD 4 KRIPT","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","0,0062"
"2004059","CREMALHEIRA RESIDENCIAL 0,5 METRO GOMO PLÁSTICO MOD 4 KRIPT","401163","PARAFUSO PLASTIC PAN PHS 5 X 12MM ZI","6"
"2004059","CREMALHEIRA RESIDENCIAL 0,5 METRO GOMO PLÁSTICO MOD 4 KRIPT","201066","ROLO ZINCADO 1,25X50 NBR-7008-ZC","0,212"
"2004059","CREMALHEIRA RESIDENCIAL 0,5 METRO GOMO PLÁSTICO MOD 4 KRIPT","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","0,0062"
"2004060","CREMALHEIRA RESIDENCIAL 1,5 METRO GOMO ALUM MOD 4 KRIPT","813146","GOMO 25CM P/ CREMALHEIRA ALUMÍNIO","6"
"2004060","CREMALHEIRA RESIDENCIAL 1,5 METRO GOMO ALUM MOD 4 KRIPT","401007","PARAFUSO 4.8 X 13 A/A PN. PH - ZI","18"
"2004060","CREMALHEIRA RESIDENCIAL 1,5 METRO GOMO ALUM MOD 4 KRIPT","201066","ROLO ZINCADO 1,25X50 NBR-7008-ZC","0,631"
"2004060","CREMALHEIRA RESIDENCIAL 1,5 METRO GOMO ALUM MOD 4 KRIPT","811276","ETIQUETA ADES. COUCHE 40MM X 25MM X 02 CAR","1"
"2004060","CREMALHEIRA RESIDENCIAL 1,5 METRO GOMO ALUM MOD 4 KRIPT","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","0,021"
"2004061","CREMALHEIRA RESIDENCIAL 1,5 METRO GOMO PLÁSTICO MOD 4 KRIPT","401163","PARAFUSO PLASTIC PAN PHS 5 X 12MM ZI","18"
"2004061","CREMALHEIRA RESIDENCIAL 1,5 METRO GOMO PLÁSTICO MOD 4 KRIPT","201066","ROLO ZINCADO 1,25X50 NBR-7008-ZC","0,631"
"2004061","CREMALHEIRA RESIDENCIAL 1,5 METRO GOMO PLÁSTICO MOD 4 KRIPT","811276","ETIQUETA ADES. COUCHE 40MM X 25MM X 02 CAR","1"
"2004061","CREMALHEIRA RESIDENCIAL 1,5 METRO GOMO PLÁSTICO MOD 4 KRIPT","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","0,0222"
"2010153","CREMALHEIRA PERF.ALU.1,0MT 4-GOMO ALUMÍNIO EX","813146","GOMO 25CM P/ CREMALHEIRA ALUMÍNIO","4"
"2010153","CREMALHEIRA PERF.ALU.1,0MT 4-GOMO ALUMÍNIO EX","401007","PARAFUSO 4.8 X 13 A/A PN. PH - ZI","12"
"2010153","CREMALHEIRA PERF.ALU.1,0MT 4-GOMO ALUMÍNIO EX","201066","ROLO ZINCADO 1,25X50 NBR-7008-ZC","0,424"
"2010153","CREMALHEIRA PERF.ALU.1,0MT 4-GOMO ALUMÍNIO EX","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","0,021"
"2010154","CREMALHEIRA NYLON 1,0MT 4-GOMO PLAS PRETO EX","401163","PARAFUSO PLASTIC PAN PHS 5 X 12MM ZI","12"
"2010154","CREMALHEIRA NYLON 1,0MT 4-GOMO PLAS PRETO EX","201066","ROLO ZINCADO 1,25X50 NBR-7008-ZC","0,424"
"2010226","CREMALHEIRA P/ MOTOR INDUSTRIAL STRONG 2000KG 1M NYLON","813127","GOMO NYLON 25 CM P/ CREMALHEIRA MOTOR STRONG","4"
"2010226","CREMALHEIRA P/ MOTOR INDUSTRIAL STRONG 2000KG 1M NYLON","401163","PARAFUSO PLASTIC PAN PHS 5 X 12MM ZI","12"
"2010226","CREMALHEIRA P/ MOTOR INDUSTRIAL STRONG 2000KG 1M NYLON","813375","CANTONEIRA CREMALHEIRA MOTOR INDUSTRIAL","1"
"2010229","CREMALHEIRA IND.ACO 1,0MT 4-GOMO ALUM. AGL EX","813146","GOMO 25CM P/ CREMALHEIRA ALUMÍNIO","4"
"2010229","CREMALHEIRA IND.ACO 1,0MT 4-GOMO ALUM. AGL EX","401007","PARAFUSO 4.8 X 13 A/A PN. PH - ZI","12"
"2010229","CREMALHEIRA IND.ACO 1,0MT 4-GOMO ALUM. AGL EX","201066","ROLO ZINCADO 1,25X50 NBR-7008-ZC","0,424"
"2010229","CREMALHEIRA IND.ACO 1,0MT 4-GOMO ALUM. AGL EX","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","0,021"
