"Column1","Column2","Column3","Column4","Column5"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813262","ACOPLAMENTO DO NEW BV/BV/PIVO","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","402012","ANEL ELÁSTICO E-20","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813183","FUSO P 7.5MM DE 1,0M E 2 ENTRADAS","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813280","CRUZETA DO MANCAL","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","403049","MOLA PARA DESTRAVAMENTO PIVOTANTE","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","804508","COROA DO MOVIMENTADOR BV/PIVO NYLON Ø 20MM","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","401157","PARAFUSO PAN ZBR P/ CHAVE TORX M5 X 30MM T25","2"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813315","PORCA DO FUSO 2 ENTRADAS PIVO (MACHO)","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813316","PORCA DO FUSO 2 ENTRADAS PIVO (FÊMEA)","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","208004","IMÃ DE FERRITE - B20X13X5MM","2"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813397","PERFIL AL 1,0M SOL 7 STLF-0864 6063","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","411039","TARUGO PE CINZA 10 mm","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813460","TUBO DE INOX CORTADO PARA PIVO 1,0M","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813317","MANCAL SUPERIOR DO PIVO","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813318","ARRUELA EM T","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","401031","ARRUELA LISA M6","4"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","401164","PARAFUSO MQ UNC SX RI 1/4 X 1/2 ZI","4"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","401085","PORCA F MQ UNC SEXT. 1/4 (CH7/16) ZI (NSC)","4"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813623","FIM DE CURSO MECANICO DE ALUMÍNIO","2"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813319","TRAVA MAIOR SUPORTE FX PIVO - ZINCADO","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813320","TRAVA MENOR SUPORTE FX PIVO - ZINCADO","1"
